1784155879289,SCALE_OUT,0.4935,200000.0000,99565.8000,284900.0000,284900,0.6022,4,QUEUE,0.8000,0.5965,1.2000,0.6000,2.8614,2.0000,4,160
1784156035296,SCALE_IN,0.0100,0.0000,0.0000,-100.0000,-100,1.0000,165,IDLE,0.8000,0.0100,1.2000,0.6000,-1.0000,2.0000,4,160
