1784082090061,SCALE_OUT,0.1760,100000.0000,19896.0000,90900.0000,90900,0.9010,4,QUEUE,0.8000,0.3271,1.2000,0.6000,4.5688,2.0000,4,160
1784082150068,SCALE_IN,0.0015,100000.0000,0.0000,-100100.0000,-100100,1.0000,165,IDLE,0.8000,0.0080,1.2000,0.6000,-1.0000,2.0000,4,160
