1784664478673,SCALE_OUT,0.5480,200000.0000,102894.6000,250358.0000,250358,0.5855,4,QUEUE,0.8000,0.7597,1.2000,0.6000,2.4332,2.0000,4,160
1784664656678,SCALE_IN,0.0100,200000.0000,0.0000,-100.0000,-100,1.0000,165,IDLE,0.8000,0.0286,1.2000,0.6000,-1.0000,2.0000,4,160
