1784138137235,SCALE_OUT,0.1310,20000.0000,10646.0000,65870.0000,65870,0.5677,4,QUEUE,0.8000,0.5226,1.2000,0.6000,6.1873,2.0000,4,160
1784138535240,SCALE_IN,0.0100,0.0000,0.0000,-100.0000,-100,1.0000,165,IDLE,0.8000,0.0100,1.2000,0.6000,-1.0000,2.0000,4,160
