1784087280308,SCALE_OUT,0.5565,200000.0000,108331.8000,243277.0000,243277,0.5583,4,QUEUE,0.8000,0.8392,1.2000,0.6000,2.2457,2.0000,4,160
1784087456312,SCALE_IN,0.0010,200000.0000,0.0000,-200100.0000,-200100,1.0000,165,IDLE,0.8000,0.0000,1.2000,0.6000,-1.0000,2.0000,4,160
