1781881584573,VM-112,Stage1-0-0,0,0,0,0,0,0,0,0
1781881584667,VM-111,Stage1-3-0,0,0,0,0,0,0,0,0
1781881585573,VM-112,Stage1-0-0,0,0,0,0,0,0,0,0
1781881585667,VM-111,Stage1-3-0,0,0,0,0,0,0,0,0
1781881586573,VM-112,Stage1-0-0,0,4938,0,302410,280093,529164,0,0
1781881586667,VM-111,Stage1-3-0,0,0,0,0,0,0,0,0
1781881587573,VM-112,Stage1-0-0,0,24756,0,614051,313271,2635350,0,0
1781881587667,VM-111,Stage1-3-0,0,11361,0,446241,422886,1226135,0,0
1781881588573,VM-112,Stage1-0-0,0,37698,0,426214,481927,4026991,0,0
1781881588667,VM-111,Stage1-3-0,0,26394,0,439158,450239,2807750,0,0
1781881589573,VM-112,Stage1-0-0,0,55502,0,616552,285529,5923428,0,0
1781881589667,VM-111,Stage1-3-0,0,42182,0,480816,371604,4489352,0,0
1781881590573,VM-112,Stage1-0-0,0,100689,0,639215,191187,10731006,0,0
1781881590667,VM-111,Stage1-3-0,0,31315,0,540071,400459,3328560,0,0
1781881591573,VM-112,Stage1-0-0,0,151967,0,519659,300661,16191254,0,0
1781881591667,VM-111,Stage1-3-0,0,68893,0,370305,461188,7335193,0,0
1781881592574,VM-112,Stage1-0-0,0,69237,0,278793,97278,7416727,0,0
1781881592667,VM-111,Stage1-3-0,0,77171,0,427033,437079,8241630,0,0
1781881593573,VM-112,Stage1-0-0,0,0,0,0,0,0,0,0
1781881593667,VM-111,Stage1-3-0,0,102911,0,443927,338011,10987127,0,0
1781881594573,VM-112,Stage1-0-0,0,0,0,0,0,0,0,0
1781881594668,VM-111,Stage1-3-0,0,85464,0,372742,402447,9133411,0,0
1781881595573,VM-112,Stage1-0-0,0,0,0,0,0,0,0,0
1781881595667,VM-111,Stage1-3-0,0,0,0,0,0,0,0,0
1781881596573,VM-112,Stage1-0-0,0,0,0,0,0,0,0,0
1781881596668,VM-111,Stage1-3-0,0,0,0,0,0,0,0,0
1781881597573,VM-112,Stage1-0-0,0,0,0,0,0,0,0,0
1781881597668,VM-111,Stage1-3-0,0,0,0,0,0,0,0,0
1781882209793,VM-112,Stage1-2-0,0,0,0,0,0,0,0,0
1781882209889,VM-111,Stage1-0-0,0,0,0,0,0,0,0,0
1781882210793,VM-112,Stage1-2-0,0,1094,0,211516,140911,118103,0,0
1781882210889,VM-111,Stage1-0-0,0,0,0,0,0,0,0,0
