timestamp,jobId,executorId,executorType,containerId,requestedHost,physicalHost,placementPassed
1787939080188,sponge-q6-c6525-deferred-reactivation-cap124-20260828T174230Z,Executor0,Source,container_1787938873513_0001_01_000002,node5-link-1,node5-link-1,true
1787939080565,sponge-q6-c6525-deferred-reactivation-cap124-20260828T174230Z,Executor3,Compute,container_1787938873513_0001_01_000005,node11-link-1,node11-link-1,true
1787939080567,sponge-q6-c6525-deferred-reactivation-cap124-20260828T174230Z,Executor1,Compute,container_1787938873513_0001_01_000003,node9-link-1,node9-link-1,true
1787939080568,sponge-q6-c6525-deferred-reactivation-cap124-20260828T174230Z,Executor2,Compute,container_1787938873513_0001_01_000004,node10-link-1,node10-link-1,true
1787939080627,sponge-q6-c6525-deferred-reactivation-cap124-20260828T174230Z,Executor4,Compute,container_1787938873513_0001_01_000006,node12-link-1,node12-link-1,true
