timestamp,jobId,executorId,executorType,containerId,requestedHost,physicalHost,placementPassed
1786642802437,sponge-q6-sine-60k450k-20260813T1733Z,Executor2,Compute,container_1786641792810_0001_01_000004,node10-link-1,node10-link-1,true
1786642803496,sponge-q6-sine-60k450k-20260813T1733Z,Executor3,Compute,container_1786641792810_0001_01_000005,node11-link-1,node11-link-1,true
1786642803537,sponge-q6-sine-60k450k-20260813T1733Z,Executor1,Compute,container_1786641792810_0001_01_000003,node9-link-1,node9-link-1,true
1786642803547,sponge-q6-sine-60k450k-20260813T1733Z,Executor0,Source,container_1786641792810_0001_01_000002,node5-link-1,node5-link-1,true
1786642803654,sponge-q6-sine-60k450k-20260813T1733Z,Executor4,Compute,container_1786641792810_0001_01_000006,node12-link-1,node12-link-1,true
