timestamp,totalEvents,deltaEvents,remainingEvents,baselineOffsetTotal
1786643089582,20602500,330000,39547500,0
1786643090582,20932500,330000,39217500,0
1786643091582,21262500,330000,38887500,0
1786643092582,21592500,330000,38557500,0
1786643093582,21922500,330000,38227500,0
1786643094582,22252500,330000,37897500,0
1786643095582,22600000,347500,37550000,0
1786643096582,23000000,400000,37150000,0
1786643097582,23400000,400000,36750000,0
1786643098582,23800000,400000,36350000,0
1786643099582,24200000,400000,35950000,0
1786643100582,24600000,400000,35550000,0
1786643101582,25000000,400000,35150000,0
1786643102582,25400000,400000,34750000,0
1786643103582,25800000,400000,34350000,0
1786643104582,26200000,400000,33950000,0
1786643105582,26600000,400000,33550000,0
1786643106582,27000000,400000,33150000,0
1786643107582,27400000,400000,32750000,0
1786643108582,27800000,400000,32350000,0
1786643109582,28200000,400000,31950000,0
1786643110582,28612500,412500,31537500,0
1786643111582,29062500,450000,31087500,0
1786643112582,29512500,450000,30637500,0
1786643113582,29962500,450000,30187500,0
1786643114582,30412500,450000,29737500,0
1786643115582,30862500,450000,29287500,0
1786643116582,31312500,450000,28837500,0
1786643117582,31762500,450000,28387500,0
1786643118582,32212500,450000,27937500,0
1786643119582,32662500,450000,27487500,0
1786643120582,33112500,450000,27037500,0
1786643121582,33562500,450000,26587500,0
1786643122582,34012500,450000,26137500,0
1786643123582,34462500,450000,25687500,0
1786643124582,34912500,450000,25237500,0
1786643125582,35350000,437500,24800000,0
1786643126582,35750000,400000,24400000,0
1786643127582,36150000,400000,24000000,0
1786643128582,36550000,400000,23600000,0
1786643129582,36950000,400000,23200000,0
1786643130583,37350000,400000,22800000,0
1786643131583,37750000,400000,22400000,0
1786643132584,38150000,400000,22000000,0
1786643133584,38550000,400000,21600000,0
1786643134584,38950000,400000,21200000,0
1786643135584,39350000,400000,20800000,0
1786643136584,39750000,400000,20400000,0
1786643137584,40150000,400000,20000000,0
1786643138584,40550000,400000,19600000,0
1786643139584,40950000,400000,19200000,0
1786643140584,41332500,382500,18817500,0
1786643141584,41662500,330000,18487500,0
1786643142584,41992500,330000,18157500,0
1786643143585,42322500,330000,17827500,0
1786643144585,42652500,330000,17497500,0
1786643145585,42982500,330000,17167500,0
