timestamp,jobId,executorId,executorType,containerId,requestedHost,physicalHost,placementPassed
1786658910825,sponge-q6-figure9b-scaled-118k650k-20260813T220549Z,Executor2,Compute,container_1786658675876_0001_01_000004,node10-link-1,node10-link-1,true
1786658911879,sponge-q6-figure9b-scaled-118k650k-20260813T220549Z,Executor3,Compute,container_1786658675876_0001_01_000005,node11-link-1,node11-link-1,true
1786658912016,sponge-q6-figure9b-scaled-118k650k-20260813T220549Z,Executor0,Source,container_1786658675876_0001_01_000002,node5-link-1,node5-link-1,true
1786658912062,sponge-q6-figure9b-scaled-118k650k-20260813T220549Z,Executor1,Compute,container_1786658675876_0001_01_000003,node9-link-1,node9-link-1,true
1786658912127,sponge-q6-figure9b-scaled-118k650k-20260813T220549Z,Executor4,Compute,container_1786658675876_0001_01_000006,node12-link-1,node12-link-1,true
