timestamp,taskId,idleTimeNs,queueTimeNs,inputRate,recordsRead
timestamp,taskId,idleTimeNs,queueTimeNs,inputRate,recordsRead
timestamp,taskId,idleTimeNs,queueTimeNs,inputRate,recordsRead
timestamp,taskId,idleTimeNs,queueTimeNs,inputRate,recordsRead
1781905709542,3981,Executor0,3981
1781905710540,328206,Executor0,328206
1781905711540,562631,Executor0,562631
1781905712540,569681,Executor0,569681
1781905713003,Stage0-0-0,0,0,30198.36,151173
1781905713065,Stage0-1-0,0,0,28626.49,143705
1781905713106,Stage0-3-0,0,0,27677.91,138694
1781905713165,Stage0-2-0,0,0,28693.32,146049
1781905713540,578105,Executor0,578105
1781905714540,586097,Executor0,586097
1781905715540,594941,Executor0,594941
1781905716541,604613,Executor0,604613
1781905717540,618819,Executor0,618819
1781905718043,Stage0-0-0,0,0,33650.40,169598
1781905718065,Stage0-1-0,0,0,32426.00,162130
1781905718125,Stage0-3-0,0,0,31508.87,158143
1781905718245,Stage0-2-0,0,0,32845.67,166856
1781905718540,644953,Executor0,644953
1781905719540,715219,Executor0,715219
1781905720540,976667,Executor0,976667
1781905721540,1222026,Executor0,1222026
1781905722540,1432096,Executor0,1432096
1781905723084,Stage0-0-0,0,0,82854.79,417671
1781905723124,Stage0-1-0,0,0,79008.90,399706
1781905723125,Stage0-3-0,0,0,81685.20,408426
1781905723285,Stage0-2-0,0,0,82736.11,416990
1781905723541,1604156,Executor0,1604156
1781905724541,1727859,Executor0,1727859
1781905725540,1839154,Executor0,1839154
1781905726540,1945802,Executor0,1945802
1781905727540,2057019,Executor0,2057019
1781905728143,Stage0-0-0,0,0,109715.56,555051
1781905728145,Stage0-1-0,0,0,106967.93,537086
1781905728166,Stage0-3-0,0,0,108122.79,545047
1781905728345,Stage0-2-0,0,0,110053.16,556869
1781905728540,2153560,Executor0,2153560
1781905729540,2271568,Executor0,2271568
1781905730541,2394223,Executor0,2394223
1781905731540,2520283,Executor0,2520283
1781905732540,2643923,Executor0,2643923
1781905733143,Stage0-0-0,0,0,141499.00,707495
1781905733145,Stage0-1-0,0,0,136943.40,684717
1781905733185,Stage0-3-0,0,0,139543.14,700367
1781905733345,Stage0-2-0,0,0,141391.60,706958
1781905733540,2761658,Executor0,2761658
1781905734541,2870612,Executor0,2870612
1781905735541,2978936,Executor0,2978936
1781905736540,3089649,Executor0,3089649
1781905737540,3197845,Executor0,3197845
1781905738183,Stage0-0-0,0,0,167302.18,843203
1781905738205,Stage0-1-0,0,0,162318.58,821332
1781905738225,Stage0-3-0,0,0,166413.29,838723
1781905738365,Stage0-2-0,0,0,168368.53,845210
1781905738540,3308144,Executor0,3308144
1781905739540,3418206,Executor0,3418206
1781905740541,3525935,Executor0,3525935
1781905741540,3639662,Executor0,3639662
1781905742540,3747039,Executor0,3747039
1781905743225,Stage0-3-0,0,0,195998.60,979993
1781905743243,Stage0-0-0,0,0,193990.71,981593
1781905743244,Stage0-1-0,0,0,189886.68,956839
1781905743385,Stage0-2-0,0,0,195935.66,983597
1781905743540,3860096,Executor0,3860096
1781905744540,3968236,Executor0,3968236
1781905745540,4074147,Executor0,4074147
1781905746541,4186768,Executor0,4186768
1781905747540,4298899,Executor0,4298899
1781905748245,Stage0-3-0,0,0,222703.59,1117972
1781905748303,Stage0-0-0,0,0,221258.89,1119570
1781905748304,Stage0-1-0,0,0,215797.43,1091935
1781905748445,Stage0-2-0,0,0,222218.18,1124424
1781905748540,4402327,Executor0,4402327
1781905749540,4514062,Executor0,4514062
1781905750540,4620055,Executor0,4620055
1781905751541,4728863,Executor0,4728863
1781905752540,4833939,Executor0,4833939
1781905753266,Stage0-3-0,0,0,248710.42,1248775
1781905753308,Stage0-0-0,0,0,249705.69,1249777
1781905753365,Stage0-1-0,0,0,242349.73,1226532
1781905753445,Stage0-2-0,0,0,250530.20,1252651
1781905753540,4931278,Executor0,4931278
1781905754540,5026492,Executor0,5026492
1781905755540,5121772,Executor0,5121772
1781905756540,5221576,Executor0,5221576
1781905757540,5317975,Executor0,5317975
1781905758266,Stage0-3-0,0,0,273366.60,1366833
1781905758324,Stage0-0-0,0,0,272807.22,1368401
1781905758365,Stage0-1-0,0,0,271741.20,1358706
1781905758445,Stage0-2-0,0,0,274230.20,1371151
1781905758542,5416920,Executor0,5416920
1781905759540,5514648,Executor0,5514648
1781905760540,5612502,Executor0,5612502
1781905761540,5709338,Executor0,5709338
1781905762540,5807583,Executor0,5807583
1781905763266,Stage0-3-0,0,0,297356.80,1486784
1781905763324,Stage0-0-0,0,0,297605.20,1488026
1781905763365,Stage0-1-0,0,0,297830.40,1489152
1781905763446,Stage0-2-0,0,0,298170.77,1491152
1781905763540,5905290,Executor0,5905290
1781905764540,6002404,Executor0,6002404
1781905765540,6097100,Executor0,6097100
1781905766560,6194100,Executor0,6194100
1781905767540,6289115,Executor0,6289115
1781905768268,Stage0-3-0,0,0,321101.56,1606150
1781905768324,Stage0-0-0,0,0,321430.40,1607152
1781905768365,Stage0-1-0,0,0,321717.80,1608589
1781905768450,Stage0-2-0,0,0,321847.52,1610525
1781905768540,6382600,Executor0,6382600
1781905769540,6478600,Executor0,6478600
1781905770541,6575839,Executor0,6575839
1781905771540,6672289,Executor0,6672289
1781905772540,6768220,Executor0,6768220
1781905773268,Stage0-3-0,0,0,344211.80,1721059
1781905773327,Stage0-0-0,0,0,344223.67,1722151
1781905773365,Stage0-1-0,0,0,344530.40,1722652
1781905773465,Stage0-2-0,0,0,343923.23,1724775
1781905773540,6849100,Executor0,6849100
1781905774540,6929100,Executor0,6929100
1781905775540,7007600,Executor0,7007600
1781905776540,7071100,Executor0,7071100
1781905777540,7135600,Executor0,7135600
1781905778268,Stage0-3-0,0,0,360605.00,1803025
1781905778343,Stage0-0-0,0,0,359604.67,1803777
1781905778365,Stage0-1-0,0,0,360805.20,1804026
1781905778467,Stage0-2-0,0,0,360910.44,1805274
1781905778541,7191351,Executor0,7191351
1781905779540,7239100,Executor0,7239100
1781905780540,7287100,Executor0,7287100
1781905781540,7335600,Executor0,7335600
1781905782540,7383600,Executor0,7383600
1781905783270,Stage0-3-0,0,0,372506.20,1863276
1781905783343,Stage0-0-0,0,0,372780.20,1863901
1781905783365,Stage0-1-0,0,0,372869.60,1864348
1781905783473,Stage0-2-0,0,0,372707.75,1865775
1781905783540,7431600,Executor0,7431600
1781905784540,7479600,Executor0,7479600
1781905785540,7527600,Executor0,7527600
1781905786540,7575600,Executor0,7575600
1781905787540,7623484,Executor0,7623484
1781905788285,Stage0-3-0,0,0,383529.61,1923401
1781905788344,Stage0-0-0,0,0,384778.04,1924275
1781905788365,Stage0-1-0,0,0,384880.40,1924402
1781905788490,Stage0-2-0,0,0,383875.02,1925901
1781905788540,7672592,Executor0,7672592
1781905789541,7721100,Executor0,7721100
1781905790540,7768418,Executor0,7768418
1781905791540,7815600,Executor0,7815600
1781905792540,7864240,Executor0,7864240
1781905793314,Stage0-3-0,0,0,394492.15,1983901
1781905793344,Stage0-0-0,0,0,396855.20,1984276
1781905793385,Stage0-1-0,0,0,395385.66,1984836
