timestamp,jobId,taskId,idleTimeNs,kafkaQueueTimeNs,kafkaQueueTimeAvgNs,kafkaQueueTimeMaxNs,kafkaQueueSamples,inputRate,recordsRead
1781925543230,unknown,Stage0-0-0,0,0,649500000,991000000,4,858.68,4320
1781925543291,unknown,Stage0-3-0,0,0,631750000,973000000,4,942.70,4738
1781925543331,unknown,Stage0-2-0,0,0,673750000,1022000000,4,930.68,4739
1781925543336,unknown,Stage0-1-0,0,0,638500000,990000000,4,937.70,4741
1781925548290,unknown,Stage0-0-0,0,0,1100185185,2260000000,81,16048.62,85526
1781925548352,unknown,Stage0-3-0,0,0,1070746987,2306000000,83,16259.43,87027
1781925548392,unknown,Stage0-1-0,0,0,1127939759,2393000000,83,16274.33,87024
1781925548411,unknown,Stage0-2-0,0,0,1093457831,2296000000,83,16198.43,87027
1781925553370,unknown,Stage0-0-0,0,0,341265625,712000000,64,12598.43,149526
1781925553371,unknown,Stage0-3-0,0,0,320596774,749000000,62,12452.28,149525
1781925553430,unknown,Stage0-2-0,0,0,333629032,749000000,62,12452.28,149525
1781925553589,unknown,Stage0-1-0,0,0,352428571,811000000,63,12122.96,150027
1781925558411,unknown,Stage0-3-0,0,0,338333333,716000000,63,12400.60,212024
1781925558588,unknown,Stage0-2-0,0,0,342587301,795000000,63,12214.42,212527
1781925558589,unknown,Stage0-0-0,0,0,345714285,739000000,63,12071.09,212525
1781925558589,unknown,Stage0-1-0,0,0,339064516,746000000,62,12499.80,212526
1781925563589,unknown,Stage0-1-0,0,0,369158730,817000000,63,12499.60,275024
1781925563589,unknown,Stage0-2-0,0,0,362888888,839000000,63,12497.50,275027
1781925563589,unknown,Stage0-3-0,0,0,348539682,757000000,63,12167.44,275027
1781925563589,unknown,Stage0-0-0,0,0,342777777,779000000,63,12500.20,275026
1781925568589,unknown,Stage0-0-0,0,0,337951612,739000000,62,12500.20,337527
1781925568589,unknown,Stage0-3-0,0,0,331854838,780000000,62,12505.00,337552
1781925568589,unknown,Stage0-1-0,0,0,330483870,801000000,62,12500.80,337528
1781925568589,unknown,Stage0-2-0,0,0,350709677,781000000,62,12499.60,337525
1781925573590,unknown,Stage0-3-0,0,0,348301587,775000000,63,12491.90,400024
1781925573590,unknown,Stage0-1-0,0,0,364365079,834000000,63,12497.30,400027
1781925573590,unknown,Stage0-2-0,0,0,356222222,814000000,63,12497.50,400025
