timestamp,jobId,executorId,executorType,containerId,requestedHost,physicalHost,placementPassed
1786601490440,original-sponge-q6-scaleout-225k450k-20260813T061000Z,Executor3,Compute,container_1786601258904_0001_01_000005,node11-link-1,node11-link-1,true
1786601491553,original-sponge-q6-scaleout-225k450k-20260813T061000Z,Executor1,Compute,container_1786601258904_0001_01_000003,node9-link-1,node9-link-1,true
1786601491606,original-sponge-q6-scaleout-225k450k-20260813T061000Z,Executor2,Compute,container_1786601258904_0001_01_000004,node10-link-1,node10-link-1,true
1786601491608,original-sponge-q6-scaleout-225k450k-20260813T061000Z,Executor0,Source,container_1786601258904_0001_01_000002,node5-link-1,node5-link-1,true
1786601491637,original-sponge-q6-scaleout-225k450k-20260813T061000Z,Executor4,Compute,container_1786601258904_0001_01_000006,node12-link-1,node12-link-1,true
