timestamp,totalEvents,deltaEvents,remainingEvents,baselineOffsetTotal
1786601725297,30881250,225000,70368750,0
1786601726298,31106250,225000,70143750,0
1786601727298,31331250,225000,69918750,0
1786601728299,31556250,225000,69693750,0
1786601729299,31781250,225000,69468750,0
1786601730299,32006250,225000,69243750,0
1786601731299,32231250,225000,69018750,0
1786601732299,32456250,225000,68793750,0
1786601733300,32681250,225000,68568750,0
1786601734300,32906250,225000,68343750,0
1786601735300,33131250,225000,68118750,0
1786601736300,33356250,225000,67893750,0
1786601737300,33581250,225000,67668750,0
1786601738300,33862500,281250,67387500,0
1786601739300,34312500,450000,66937500,0
1786601740300,34762500,450000,66487500,0
1786601741301,35212500,450000,66037500,0
1786601742302,35662500,450000,65587500,0
1786601743302,36112500,450000,65137500,0
1786601744302,36562500,450000,64687500,0
1786601745302,37012500,450000,64237500,0
1786601746302,37462500,450000,63787500,0
1786601747303,37912500,450000,63337500,0
1786601748303,38362500,450000,62887500,0
1786601749303,38812500,450000,62437500,0
1786601750303,39262500,450000,61987500,0
1786601751303,39712500,450000,61537500,0
1786601752303,40162500,450000,61087500,0
1786601753303,40612500,450000,60637500,0
1786601754303,41062500,450000,60187500,0
1786601755303,41512500,450000,59737500,0
1786601756303,41962500,450000,59287500,0
1786601757303,42412500,450000,58837500,0
1786601758303,42862500,450000,58387500,0
1786601759303,43312500,450000,57937500,0
1786601760303,43762500,450000,57487500,0
1786601761303,44212500,450000,57037500,0
1786601762303,44662500,450000,56587500,0
1786601763303,45112500,450000,56137500,0
1786601764303,45562500,450000,55687500,0
1786601765303,46012500,450000,55237500,0
1786601766303,46462500,450000,54787500,0
1786601767303,46912500,450000,54337500,0
1786601768303,47362500,450000,53887500,0
1786601769303,47812500,450000,53437500,0
1786601770303,48262500,450000,52987500,0
1786601771303,48712500,450000,52537500,0
1786601772303,49162500,450000,52087500,0
1786601773303,49612500,450000,51637500,0
1786601774303,50062500,450000,51187500,0
1786601775303,50512500,450000,50737500,0
1786601776303,50962500,450000,50287500,0
1786601777303,51412500,450000,49837500,0
1786601778303,51862500,450000,49387500,0
1786601779303,52312500,450000,48937500,0
1786601780303,52762500,450000,48487500,0
1786601781303,53212500,450000,48037500,0
1786601782303,53662500,450000,47587500,0
1786601783304,54112500,450000,47137500,0
1786601784305,54562500,450000,46687500,0
1786601785305,55012500,450000,46237500,0
1786601786305,55462500,450000,45787500,0
1786601787305,55912500,450000,45337500,0
1786601788306,56362500,450000,44887500,0
1786601789306,56812500,450000,44437500,0
1786601790306,57262500,450000,43987500,0
1786601791306,57712500,450000,43537500,0
1786601792306,58162500,450000,43087500,0
1786601793306,58612500,450000,42637500,0
1786601794306,59062500,450000,42187500,0
1786601795306,59512500,450000,41737500,0
1786601796306,59962500,450000,41287500,0
1786601797306,60412500,450000,40837500,0
1786601798306,60862500,450000,40387500,0
1786601799306,61312500,450000,39937500,0
1786601800306,61762500,450000,39487500,0
1786601801306,62212500,450000,39037500,0
1786601802306,62662500,450000,38587500,0
1786601803306,63112500,450000,38137500,0
1786601804306,63562500,450000,37687500,0
1786601805306,64012500,450000,37237500,0
1786601806306,64462500,450000,36787500,0
1786601807307,64912500,450000,36337500,0
1786601808307,65362500,450000,35887500,0
1786601809307,65812500,450000,35437500,0
1786601810307,66262500,450000,34987500,0
1786601811307,66712500,450000,34537500,0
1786601812307,67162500,450000,34087500,0
1786601813308,67612500,450000,33637500,0
1786601814309,68062500,450000,33187500,0
1786601815310,68512500,450000,32737500,0
1786601816310,68962500,450000,32287500,0
1786601817310,69412500,450000,31837500,0
1786601818310,69862500,450000,31387500,0
1786601819310,70312500,450000,30937500,0
1786601820310,70762500,450000,30487500,0
1786601821310,71212500,450000,30037500,0
1786601822310,71662500,450000,29587500,0
1786601823310,72112500,450000,29137500,0
1786601824311,72562500,450000,28687500,0
