timestamp,totalEvents,deltaEvents,remainingEvents,baselineOffsetTotal
1785282507589,21825000,200000,25175000,0
1785282508589,22025000,200000,24975000,0
1785282509589,22225000,200000,24775000,0
1785282510589,22425000,200000,24575000,0
1785282511590,22625000,200000,24375000,0
1785282512590,22825000,200000,24175000,0
1785282513590,23025000,200000,23975000,0
1785282514590,23225000,200000,23775000,0
1785282515590,23425000,200000,23575000,0
1785282516590,23625000,200000,23375000,0
1785282517591,23825000,200000,23175000,0
1785282518591,24025000,200000,22975000,0
1785282519591,24225000,200000,22775000,0
1785282520591,24425000,200000,22575000,0
1785282521591,24625000,200000,22375000,0
1785282522591,24825000,200000,22175000,0
1785282523591,25025000,200000,21975000,0
1785282524591,25225000,200000,21775000,0
1785282525591,25425000,200000,21575000,0
1785282526591,25625000,200000,21375000,0
1785282527591,25825000,200000,21175000,0
1785282528591,26025000,200000,20975000,0
1785282529591,26225000,200000,20775000,0
1785282530591,26425000,200000,20575000,0
1785282531591,26625000,200000,20375000,0
1785282532592,26825000,200000,20175000,0
1785282533592,27025000,200000,19975000,0
1785282534592,27225000,200000,19775000,0
1785282535592,27425000,200000,19575000,0
1785282536592,27625000,200000,19375000,0
1785282537592,27825000,200000,19175000,0
1785282538593,28025000,200000,18975000,0
1785282539593,28225000,200000,18775000,0
1785282540593,28425000,200000,18575000,0
1785282541594,28625000,200000,18375000,0
1785282542594,28825000,200000,18175000,0
1785282543594,29025000,200000,17975000,0
1785282544594,29225000,200000,17775000,0
1785282545594,29425000,200000,17575000,0
1785282546594,29625000,200000,17375000,0
1785282547594,29825000,200000,17175000,0
1785282548595,30025000,200000,16975000,0
1785282549595,30225000,200000,16775000,0
1785282550595,30425000,200000,16575000,0
1785282551595,30625000,200000,16375000,0
1785282552595,30825000,200000,16175000,0
1785282553595,31025000,200000,15975000,0
1785282554595,31225000,200000,15775000,0
1785282555595,31425000,200000,15575000,0
1785282556595,31625000,200000,15375000,0
1785282557595,31825000,200000,15175000,0
1785282558595,32025000,200000,14975000,0
1785282559595,32225000,200000,14775000,0
1785282560596,32425000,200000,14575000,0
1785282561596,32625000,200000,14375000,0
1785282562596,32825000,200000,14175000,0
1785282563597,33025000,200000,13975000,0
1785282564597,33225000,200000,13775000,0
1785282565597,33425000,200000,13575000,0
1785282566597,33625000,200000,13375000,0
1785282567597,33825000,200000,13175000,0
1785282568597,34025000,200000,12975000,0
1785282569598,34225000,200000,12775000,0
1785282570598,34425000,200000,12575000,0
1785282571598,34625000,200000,12375000,0
1785282572598,34825000,200000,12175000,0
1785282573598,35025000,200000,11975000,0
1785282574598,35225000,200000,11775000,0
1785282575598,35425000,200000,11575000,0
1785282576599,35625000,200000,11375000,0
1785282577599,35825000,200000,11175000,0
1785282578599,36025000,200000,10975000,0
1785282579599,36225000,200000,10775000,0
1785282580600,36425000,200000,10575000,0
1785282581600,36625000,200000,10375000,0
1785282582600,36825000,200000,10175000,0
1785282583600,37025000,200000,9975000,0
1785282584600,37225000,200000,9775000,0
1785282585600,37425000,200000,9575000,0
1785282586600,37625000,200000,9375000,0
1785282587600,37825000,200000,9175000,0
1785282588600,38025000,200000,8975000,0
1785282589600,38225000,200000,8775000,0
1785282590600,38425000,200000,8575000,0
1785282591600,38625000,200000,8375000,0
1785282592600,38825000,200000,8175000,0
1785282593601,39025000,200000,7975000,0
1785282594601,39225000,200000,7775000,0
1785282595601,39425000,200000,7575000,0
1785282596601,39625000,200000,7375000,0
1785282597601,39825000,200000,7175000,0
1785282598601,40025000,200000,6975000,0
1785282599601,40225000,200000,6775000,0
1785282600602,40425000,200000,6575000,0
1785282601602,40625000,200000,6375000,0
1785282602602,40825000,200000,6175000,0
1785282603602,41025000,200000,5975000,0
1785282604602,41225000,200000,5775000,0
1785282605602,41425000,200000,5575000,0
1785282606602,41625000,200000,5375000,0
1785282607602,41825000,200000,5175000,0
1785282608602,42025000,200000,4975000,0
1785282609602,42225000,200000,4775000,0
1785282610602,42425000,200000,4575000,0
