1784156031400,47000100
1784156039478,47000100
1784156047344,47000100
1784156055324,47000100
1784156063138,47000100
1784156071148,47000100
1784156079116,47000100
1784156087140,47000100
1784156095270,47000100
1784156103264,47000100
1784156111304,47000100
